day,30-day Avg Infection Duration,Adult Vectors,Air Temperature,Avg Num Infections,Births,Blood Smear Gametocyte Prevalence,Blood Smear Parasite Prevalence,Campaign Cost,Daily Bites per Human,Daily EIR,Disease Deaths,Fever Prevalence,Human Infectious Reservoir,Infected,Infectious Vectors,Land Temperature,Log Prevalence,Mean Parasitemia,New Clinical Cases,New Infections,New Severe Cases,Newly Symptomatic,PCR Gametocyte Prevalence,PCR Parasite Prevalence,PfHRP2 Prevalence,Rainfall,Relative Humidity,Statistical Population,Symptomatic Population,True Prevalence,Variant Fraction-PfEMP1 Major
429,177.715133667,2436,31.13899993896,2.436507940292,39,0.2842004001141,0.5626204013824,0,0.3680154085159,0.02215799503028,0,0.03853564709425,0.0001133985133492,0.9720616340637,0.0451559945941,31.13899993896,-0.01230619754642,384.828918457,5,2,0,1,0.8323699235916,0.9084778428078,0.5963391065598,0.0625,0.2235800027847,1038,0,0.9672446846962,0.1081500500441
430,176.3031463623,2554,31.20649909973,2.421627044678,39,0.2858517765999,0.5553416609764,0,0.6852743029594,0.01732435077429,0,0.03849855810404,0.0001092444508686,0.9701636433601,0.04698511958122,31.20649909973,-0.01315500494093,409.2474060059,3,2,0,1,0.8498556017876,0.917228102684,0.5899903774261,0.1389999985695,0.2299699932337,1039,0,0.9663137793541,0.1081988885999
431,176.0348815918,2410,31.17600059509,2.410536766052,39,0.2781520783901,0.5457170605659,0,0.6005774736404,0.01154956687242,0,0.03176130726933,0.0001084258910851,0.9701636433601,0.05352697148919,31.17600059509,-0.01315500494093,359.2436218262,2,1,0,0,0.830606341362,0.8999037742615,0.5822906494141,0.03350000083447,0.2274899929762,1039,0,0.9653512835503,0.1083194091916
432,176.4734802246,2293,31.21599960327,2.407554626465,39,0.2820019125938,0.5264677405357,0,0.3282001912594,0.03176130726933,0,0.03176130726933,0.0001066160766641,0.9682387113571,0.05800261721015,31.21599960327,-0.01401755772531,415.3334960938,7,7,0,2,0.828681409359,0.9008662104607,0.5736284852028,0.1199999973178,0.2397049963474,1039,0,0.9634263515472,0.1084552332759
433,175.9315032959,2452,31.27549934387,2.395418405533,39,0.2839268445969,0.5264677405357,0,0.5880654454231,0.02309913374484,0,0.03368623554707,0.0001068485580618,0.9682387113571,0.05954322963953,31.27549934387,-0.01401755772531,355.2408752441,2,4,0,2,0.8373435735703,0.8941289782524,0.5659287571907,0.1840000003576,0.2556799948215,1039,0,0.960538983345,0.108570381999
434,175.3735351562,2462,31.16200065613,2.38247013092,39,0.2762271463871,0.5447545647621,0,0.6689124107361,0.01924927905202,0,0.03657362982631,0.0001049471611623,0.9663137793541,0.05970755591989,31.16200065613,-0.0148818269372,355.2373046875,1,3,0,1,0.826756477356,0.8893166780472,0.5572665929794,0.07450000196695,0.2574599981308,1039,0,0.9595764875412,0.1087007969618
435,175.6183929443,2357,31.42250061035,2.379241466522,39,0.2820019125938,0.5168431401253,0,0.3849855661392,0.03368623554707,0,0.03946102038026,0.0001003162542474,0.9663137793541,0.0721255838871,31.42250061035,-0.0148818269372,369.0213012695,4,5,0,2,0.8055822849274,0.8902791142464,0.547641992569,0.8874999880791,0.2896600067616,1039,0,0.956689119339,0.1088465377688
436,175.2109375,2329,31.35300064087,2.37700009346,39,0.2733397483826,0.5149182081223,0,0.4841193556786,0.02021174319088,0,0.04619826748967,9.415216482012e-05,0.9643888473511,0.07814512401819,31.35300064087,-0.0157478209585,401.1382446289,3,11,0,6,0.8229066133499,0.8941289782524,0.5437921285629,0.25,0.2951000034809,1039,0,0.9557266831398,0.1089769676328
437,175.5792541504,2371,31.47900009155,2.369999885559,39,0.2666025161743,0.5081809163094,0,0.6140519976616,0.03464869782329,0,0.04716072976589,8.958570106188e-05,0.9624639153481,0.08688317239285,31.47900009155,-0.01661554537714,383.5262451172,1,7,0,2,0.8152069449425,0.8729547858238,0.5332050323486,0.2169999927282,0.2948749959469,1039,0,0.9538017511368,0.1091253384948
438,174.0,2330,31.72249984741,2.361723423004,39,0.2589027881622,0.5139557123184,0,0.4600577652454,0.04234841093421,0,0.0481231957674,8.567880286137e-05,0.9624639153481,0.0957081541419,31.72249984741,-0.01661554537714,390.4531860352,2,7,0,3,0.8046198487282,0.8777670860291,0.5274302363396,0.4614999890327,0.2947300076485,1039,0,0.9538017511368,0.1092458516359
439,173.8022766113,2188,31.86549949646,2.350401639938,40,0.2540904581547,0.4995187819004,0,0.4725697636604,0.04523580148816,0,0.04331087693572,8.224599150708e-05,0.960538983345,0.1000914052129,31.86549949646,-0.01748500391841,395.6502990723,8,7,0,4,0.8103945851326,0.8854668140411,0.5168431401253,0.1870000064373,0.3082849979401,1039,0,0.9499518871307,0.1093996763229
440,174.7807617188,2317,32.16199874878,2.345381498337,40,0.2461538463831,0.5,0,0.5269230604172,0.03365384787321,0,0.04230769351125,7.796942372806e-05,0.9576923251152,0.1096245124936,32.16199874878,-0.01877399347723,385.1749572754,2,10,0,6,0.7846153974533,0.8692307472229,0.508653819561,0.1324999928474,0.3116500079632,1040,0,0.9432692527771,0.1093969494104
441,174.7722930908,2309,32.10049819946,2.334003925323,40,0.2442307621241,0.4855769276619,0,0.4903846383095,0.04326923191547,0,0.03269230946898,7.685548916925e-05,0.9576923251152,0.1169337406754,32.10049819946,-0.01877399347723,382.3645324707,2,3,0,0,0.7865384817123,0.8826923370361,0.5048077106476,0.2874999940395,0.3307749927044,1040,0,0.9413461685181,0.1095056831837
442,174.893737793,2253,32.70050048828,2.32729101181,40,0.2269230782986,0.4932692348957,0,0.4519230723381,0.04807692393661,0,0.02884615398943,7.39437455195e-05,0.9557692408562,0.1189525052905,32.70050048828,-0.01964695006609,367.5051574707,3,10,0,5,0.7798076868057,0.8798077106476,0.4961538314819,0.1949999928474,0.323399990797,1040,0,0.9403846263885,0.1096108332276
443,175.2168273926,2151,31.84300041199,2.314833402634,40,0.2346153855324,0.4749999940395,0,0.4875000119209,0.05769230797887,0,0.03653846308589,7.376646681223e-05,0.9548076987267,0.1264528185129,31.84300041199,-0.02008408866823,358.9670715332,5,12,0,6,0.8000000119209,0.8673076629639,0.4932692348957,0.6409999728203,0.3726899921894,1040,0,0.9384615421295,0.1097213625908
444,175.4096832275,2215,32.21049880981,2.309403419495,40,0.2230769246817,0.4846153855324,0,0.439423084259,0.03750000149012,0,0.02500000037253,7.362894393736e-05,0.9528846144676,0.1331828385592,32.21049880981,-0.02095968648791,344.1233215332,0,11,0,1,0.7740384340286,0.8692307472229,0.4836538434029,1.011000037193,0.3624300062656,1040,0,0.9384615421295,0.1098318845034
445,174.7752838135,2289,31.92650032043,2.300303220749,41,0.2182692289352,0.4567307829857,0,0.5374999642372,0.06730769574642,0,0.02500000037253,7.201491098385e-05,0.9509615302086,0.1266928762197,31.92650032043,-0.02183705195785,345.9576416016,0,10,0,5,0.7682692408562,0.86442309618,0.4759615361691,1.106500029564,0.3787299990654,1040,0,0.9365384578705,0.1099307462573
446,174.149810791,2158,32.09349822998,2.31129193306,41,0.2103746384382,0.4658981859684,0,0.5072045922279,0.05667627230287,0,0.02785782888532,7.008761895122e-05,0.9500480294228,0.1316033303738,32.09349822998,-0.02225443907082,321.4561157227,3,16,0,8,0.7896253466606,0.8549471497536,0.4687800109386,0.2479999810457,0.3816649913788,1041,0,0.9317963719368,0.1099535152316
447,174.4498138428,3362,31.85950088501,2.309887886047,41,0.2113352566957,0.4495677351952,0,0.4111431539059,0.04803073778749,0,0.03073967248201,6.980164471315e-05,0.9442843198776,0.08179654926062,31.85950088501,-0.02489722147584,313.0321655273,2,12,0,5,0.7723342776299,0.8616714477539,0.4610950946808,0.3264999985695,0.3465450108051,1041,0,0.9289144873619,0.1100846081972
448,174.7649230957,3236,31.94499969482,2.296334028244,41,0.1950048059225,0.4591738581657,0,1.245917439461,0.05379442870617,0,0.03170028701425,6.798122194596e-05,0.9423630833626,0.08529048413038,31.94499969482,-0.02578173577785,284.7117614746,1,11,0,8,0.7713736891747,0.8520653247833,0.455331414938,0.21099999547,0.330864995718,1041,0,0.9250720739365,0.1101744100451
449,173.876159668,3191,32.39599990845,2.293877601624,41,0.194044187665,0.4466858804226,0,0.5225744843483,0.0605187304318,0,0.02497598528862,6.982810737099e-05,0.9433237314224,0.08586649596691,32.39599990845,-0.02533924020827,280.0206604004,3,13,0,7,0.759846329689,0.8501440882683,0.4486071169376,0.3379999995232,0.32539498806,1041,0,0.9241114258766,0.110315322876
450,174.5679626465,3630,32.50450134277,2.293156385422,41,0.1921229660511,0.457252651453,0,0.4169068336487,0.04995196685195,0,0.02977905794978,6.941016908968e-05,0.9414024949074,0.07548209279776,32.50450134277,-0.02622465603054,269.0075378418,2,13,0,6,0.7704130411148,0.8482228517532,0.44380402565,0.1509999930859,0.3111900091171,1041,0,0.9231508374214,0.1104446277022
451,174.8557891846,3388,32.66749954224,2.28804898262,41,0.188280493021,0.4380403459072,0,1.353506326675,0.04130643606186,0,0.02401537075639,7.209960313048e-05,0.9404419064522,0.08264462649822,32.66749954224,-0.02666802704334,283.0127868652,4,9,0,6,0.7588856816292,0.847262263298,0.4370797276497,0.4269999861717,0.309475004673,1041,0,0.9221901893616,0.1105766147375
452,175.3553924561,3212,32.59099960327,2.29158115387,41,0.1873198896646,0.455331414938,0,0.4678193926811,0.0547550432384,0,0.02497598528862,7.087853737175e-05,0.9404419064522,0.08686176687479,32.59099960327,-0.02666802704334,270.8075561523,1,10,0,7,0.7550432085991,0.8376560807228,0.4341978728771,0.230499997735,0.3368700146675,1041,0,0.9202689528465,0.1107166483998
453,176.0696868896,3306,33.08399963379,2.287769794464,41,0.1815561950207,0.4380403459072,0,0.3756003975868,0.04995197057724,0,0.03073967248201,6.787401798647e-05,0.9356387853622,0.08681185543537,33.08399963379,-0.02889178320765,294.6404418945,2,8,0,4,0.7387127876282,0.8299711942673,0.4313160479069,0.426499992609,0.3333449959755,1041,0,0.9212296009064,0.1108944192529
454,175.9571685791,3180,32.81999969482,2.284536123276,41,0.1757925003767,0.4620557129383,0,1.250720500946,0.04899135231972,0,0.02881844341755,6.784893776057e-05,0.934678196907,0.1000000014901,32.81999969482,-0.02933788858354,272.5690612793,4,12,0,7,0.7540826201439,0.8376560807228,0.4361191093922,0.8209999799728,0.3692649900913,1041,0,0.9183477163315,0.1110443770885
455,175.6938781738,3917,32.88199996948,2.276573896408,41,0.1748318970203,0.4399615824223,0,0.4985590875149,0.04130643606186,0,0.04226705059409,6.341667904053e-05,0.9317963719368,0.08246106654406,32.88199996948,-0.03067898564041,331.7060852051,8,8,0,4,0.7425552606583,0.8222862482071,0.4293948113918,0.3824999928474,0.3793100118637,1041,0,0.9183477163315,0.1111907213926
456,176.4890441895,4914,32.84000015259,2.271975278854,41,0.166186362505,0.455331414938,0,0.867435157299,0.04995196685195,0,0.03362151607871,6.093469710322e-05,0.930835723877,0.06512006372213,32.84000015259,-0.03112695924938,304.4922180176,0,14,0,10,0.7415946125984,0.8309317827225,0.423631131649,0.931500017643,0.3761549890041,1041,0,0.9135446548462,0.1113361418247
457,175.1835174561,6414,32.74750137329,2.280082941055,41,0.162343904376,0.4428434073925,0,1.745437145233,0.0576368868351,0,0.04514889419079,5.724384755013e-05,0.9289144873619,0.06251949071884,32.74750137329,-0.03202426433563,347.8737182617,5,9,0,5,0.7387127876282,0.8194044232368,0.421709895134,0.6955000162125,0.388110011816,1041,0,0.9106628298759,0.1115157008171
458,175.515045166,6178,33.00899887085,2.267912864685,41,0.1681075841188,0.4370797276497,0,1.495677232742,0.05091258138418,0,0.0365033634007,5.42716588825e-05,0.9260326623917,0.06523146480322,33.00899887085,-0.0333736948669,368.697845459,7,5,0,1,0.7348703145981,0.8309317827225,0.4245917499065,1.126999974251,0.4258950054646,1041,0,0.9106628298759,0.1116539686918
459,176.0393981934,6125,32.78900146484,2.266112327576,41,0.1642651259899,0.4505283236504,0,0.8607108592987,0.05187319591641,0,0.04514889419079,5.489159593708e-05,0.9250720739365,0.06514285504818,32.78900146484,-0.03382442891598,368.3662414551,7,7,0,2,0.7060518860817,0.8270893096924,0.4226705133915,0.9869999885559,0.4351400136948,1041,0,0.9106628298759,0.1117832660675
460,175.7878723145,5911,32.44699859619,2.269791603088,41,0.1575408279896,0.4524495601654,0,1.621517777443,0.09798271209002,0,0.03458213433623,5.232771582087e-05,0.9241114258766,0.07765183597803,32.44699859619,-0.03427565842867,359.4463195801,3,11,0,6,0.7348703145981,0.8242074847221,0.4255523681641,0.6679999828339,0.4254049956799,1041,0,0.9048991203308,0.1119044646621
461,175.6206970215,5520,32.67800140381,2.269030332565,41,0.1546589881182,0.4428434073925,0,1.341978907585,0.05571565777063,0,0.04226705059409,5.569572749664e-05,0.9221901893616,0.08061594516039,32.67800140381,-0.03517950326204,425.5453186035,6,8,0,5,0.7041306495667,0.8386167287827,0.4207492768764,0.6044999957085,0.3882650136948,1041,0,0.9039385318756,0.1120481416583
462,175.6882171631,5674,32.33100128174,2.278361320496,42,0.1565802097321,0.4582132697105,0,0.6810758709908,0.04610950872302,0,0.04034582152963,5.350484570954e-05,0.9212296009064,0.08195276558399,32.33100128174,-0.03563211858273,395.6018066406,7,7,0,2,0.7146974205971,0.8165225982666,0.4197886586189,0.8725000023842,0.422495007515,1041,0,0.8991354703903,0.1121828407049
463,175.2533569336,5377,32.2319984436,2.285414457321,43,0.1525911688805,0.4443378150463,0,1.588291764259,0.1285988390446,0,0.05086372420192,5.198837607168e-05,0.9136276245117,0.1002417728305,32.2319984436,-0.03923077881336,489.6014099121,7,25,0,10,0.7159308791161,0.8243762254715,0.4280230402946,1.56200003624,0.4579550027847,1042,0,0.8982725739479,0.1122428774834
464,175.0229949951,5877,32.0805015564,2.28315782547,43,0.1581975072622,0.4611696898937,0,1.16395008564,0.04985618591309,0,0.04218600317836,5.004461854696e-05,0.913710474968,0.08677896857262,32.0805015564,-0.03919139504433,459.4392700195,9,8,0,5,0.7066155076027,0.814956843853,0.4314477443695,1.21749997139,0.4417699873447,1043,0,0.8964525461197,0.1122893989086
465,174.988571167,7176,32.29100036621,2.285563707352,43,0.1409395933151,0.4582933783531,0,1.092042088509,0.06807286292315,0,0.06040268391371,4.754101246363e-05,0.910834133625,0.08347268402576,32.29100036621,-0.04056070372462,533.6584472656,8,16,0,5,0.7094918489456,0.8207094669342,0.4333652853966,1.072000026703,0.4467200040817,1043,0,0.8954937458038,0.112449772656
466,174.5143432617,6623,32.10599899292,2.304761886597,43,0.1505273282528,0.4458293318748,0,2.309683561325,0.1534036397934,0,0.05560882017016,4.944061220158e-05,0.9098753333092,0.08847954124212,32.10599899292,-0.04101810976863,566.9723510742,12,25,1,12,0.7018216848373,0.8216682672501,0.4237775504589,2.150000095367,0.4638450145721,1043,0,0.8935762047768,0.1126020774245
467,175.1320800781,7133,32.08449935913,2.299894332886,43,0.1514860987663,0.4554170668125,0,0.9654842019081,0.09875360131264,0,0.06807287037373,5.150793731445e-05,0.906040251255,0.08748072385788,32.08449935913,-0.04285250976682,616.3522338867,6,21,0,9,0.6855225563049,0.8178331851959,0.4189836978912,1.590499997139,0.4661949872971,1043,0,0.8906999230385,0.1127723380923
468,175.3584899902,7807,32.11149978638,2.293121576309,43,0.1581975072622,0.456375837326,0,1.43624162674,0.06999041140079,0,0.05273250117898,5.38215135748e-05,0.9079577922821,0.08415524661541,32.11149978638,-0.04193434119225,586.6890869141,10,9,0,5,0.7018216848373,0.8168743848801,0.4122723042965,1.465999960899,0.4517700076103,1043,0,0.8868648409843,0.1129049658775
469,176.2182159424,7948,32.32699966431,2.302966117859,43,0.1524448692799,0.456375837326,0,2.541706562042,0.1706615537405,0,0.06519655138254,5.491169576999e-05,0.906040251255,0.0817815810442,32.32699966431,-0.04285250976682,672.294128418,11,27,0,16,0.6912751793861,0.8072866797447,0.41323107481,1.191499948502,0.4478299915791,1043,0,0.8839884996414,0.1130420565605
470,175.4160308838,9037,32.35200119019,2.307529211044,43,0.1524448692799,0.4602109193802,0,1.221476435661,0.1093000918627,0,0.06040268391371,5.379147842177e-05,0.9050815105438,0.07801261544228,32.35200119019,-0.04331231117249,641.4717407227,6,14,0,8,0.6797698736191,0.8120805621147,0.4141898453236,1.134999990463,0.4565550088882,1043,0,0.8859060406685,0.1132284328341
471,175.3076934814,9460,32.43600082397,2.299045562744,43,0.1581975072622,0.4487056434155,0,2.094918489456,0.09971237182617,0,0.06615532189608,5.442272231448e-05,0.904122710228,0.0770613104105,32.43600082397,-0.04377262294292,776.216796875,5,7,0,4,0.6855225563049,0.8120805621147,0.4180249273777,1.932999968529,0.458310008049,1043,0,0.8859060406685,0.1134040355682
472,175.2312164307,9491,32.25749969482,2.317021369934,43,0.1524448692799,0.4573346078396,0,2.688398838043,0.1821668148041,0,0.05560882017016,5.187396527617e-05,0.904122710228,0.076914973557,32.25749969482,-0.04377262294292,686.5278320312,7,28,0,12,0.687440097332,0.8082454204559,0.4122723042965,1.275500059128,0.4788399934769,1043,0,0.8839884996414,0.1135715991259
473,174.9839324951,9328,32.18199920654,2.32377910614,43,0.1553211957216,0.4582933783531,0,1.470757484436,0.1275167763233,0,0.07094918191433,5.406860509538e-05,0.9012464284897,0.08769296854734,32.18199920654,-0.04515644535422,768.2476196289,8,19,0,11,0.6922339200974,0.8072866797447,0.4074784219265,1.697000026703,0.4994150102139,1043,0,0.8791946172714,0.1138189285994
474,176.1502990723,10059,31.87949943542,2.322683811188,43,0.169702783227,0.4467881023884,0,1.973154306412,0.09875360131264,0,0.06519655138254,5.378324567573e-05,0.9031639695168,0.07883487641811,31.87949943542,-0.04423339664936,757.8117675781,11,14,0,8,0.6740172505379,0.8063278794289,0.4103547334671,3.233500003815,0.5082049965858,1043,0,0.8811121582985,0.1139945462346
475,176.7108459473,11820,31.59350013733,2.331556558609,43,0.171620324254,0.4391179382801,0,2.979865789413,0.2032598257065,0,0.06807287037373,5.541356949834e-05,0.9002876281738,0.06895092874765,31.59350013733,-0.04561872035265,885.8956298828,9,24,0,13,0.6989453434944,0.8082454204559,0.4093959629536,3.709000110626,0.5317100286484,1043,0,0.8772770762444,0.1141343414783
476,177.1020355225,12221,31.34000015259,2.331556558609,43,0.1773729622364,0.4707574248314,0,2.73250246048,0.1179290488362,0,0.0469798669219,5.643569966196e-05,0.8993288874626,0.07601669430733,31.34000015259,-0.04608145728707,653.5387573242,1,11,0,7,0.6970278024673,0.7976989746094,0.41323107481,4.197500228882,0.5595499873161,1043,0,0.8763183355331,0.1143377497792
477,177.7336120605,12904,31.20949935913,2.33084321022,43,0.1869606971741,0.4467881023884,0,2.317353725433,0.120805375278,0,0.06519655138254,6.142519850982e-05,0.8993288874626,0.07338809967041,31.20949935913,-0.04608145728707,868.9485473633,6,13,0,7,0.6960690021515,0.8053691387177,0.4046021103859,3.581000089645,0.5581499934196,1043,0,0.8772770762444,0.1145044118166
478,178.6307067871,15215,31.4344997406,2.336528301239,43,0.195589646697,0.4602109193802,0,3.352828502655,0.2627037465572,0,0.04602109268308,6.1865648604e-05,0.8983700871468,0.06487019360065,31.4344997406,-0.04654471948743,806.3037719727,7,26,0,13,0.6692233681679,0.7976989746094,0.4103547334671,1.87399995327,0.5489699840546,1043,0,0.8763183355331,0.1146603375673
479,180.1680603027,16129,31.58499908447,2.347918987274,43,0.1946308761835,0.4745925068855,0,4.14189863205,0.1409395933151,0,0.07190795987844,6.676855991827e-05,0.9002876281738,0.06497613340616,31.58499908447,-0.04561872035265,816.7186279297,7,20,0,9,0.6845637559891,0.8005752563477,0.4113135039806,3.96199965477,0.5420449972153,1043,0,0.8744007945061,0.1148959845304
